Bahan,Lanmadaw,Yankin,South Oakklar,Hlaing,Sanchoung,Condo name,Total_Area_squft,Bedrooms,Bathrooms,Swimming Pool,Security,Gym,Has_Elevator,Has_Parking,View_type, Price_USD 
0,0,0,1,0,0,InNo City,1400,3,2,1,1,1,1,1,City View,"$1,555,555.56 "
0,0,0,1,0,0,InNo City,1800,2,2,0,0,0,1,1,City View,"$1,577,777.78 "
0,0,0,1,0,0,Mini Condo,918,1,1,0,0,0,1,1,City View,"$755,555.56 "
0,0,0,1,0,0,Mini Condo,1026,2,1,0,0,0,1,1,City View,"$1,066,666.67 "
0,0,0,1,0,0,Thit Sar Mini Condo,1752,4,3,0,0,0,1,0,City View,"$1,444,444.44 "
0,0,0,1,0,0,InNo City,925,3,2,1,1,0,0,1,City View,"$1,555,555.56 "
0,0,0,1,0,0,InNo City,1199,3,1,1,1,0,0,1,City View,"$2,066,666.67 "
0,0,0,1,0,0,InNo City,1205,3,1,1,1,0,0,1,City View,"$2,066,666.67 "
0,0,0,1,0,0,InNo City,1600,3,2,1,1,0,0,1,City View,"$3,333,333.33 "
0,0,0,1,0,0,InNo City,1600,3,1,1,1,0,0,1,City View,"$3,333,333.33 "
0,0,0,1,0,0,Thit Sar Garden Condo,2000,2,2,0,1,0,1,1,City View,"$1,088,888.89 "
0,0,0,1,0,0,IB Condo,1650,3,2,0,1,0,1,1,City View,"$1,711,111.11 "
0,0,0,1,0,0,IB Condo,1800,2,3,0,1,0,0,1,City View,"$1,222,222.22 "
0,0,0,1,0,0,IB Condo,1653,3,2,0,1,0,1,1,City View,"$1,222,222.22 "
0,0,0,1,0,0,IB Condo,1653,3,2,0,1,0,1,1,City View,"$1,222,222.22 "
0,0,0,1,0,0,Mini Condo,1500,3,2,0,1,0,1,1,City View,"$1,222,222.22 "
0,0,0,1,0,0,Mini Condo,1500,3,2,0,1,0,1,1,City View,"$1,244,444.44 "
0,0,0,1,0,0,Mini Condo,972,2,2,0,1,0,1,0,City View,"$711,111.11 "
0,0,0,1,0,0,Mini Condo,1045,2,1,0,0,0,0,1,City View,"$555,555.56 "
0,0,0,1,0,0,Semi Condo,1120,2,2,0,1,0,1,1,City View,"$1,022,222.22 "
0,0,0,1,0,0,Luxury Condo,1026,2,2,0,0,0,0,0,City View,"$655,555.56 "
0,0,0,1,0,0,Mini Condo,918,1,2,0,0,0,1,0,City View,"$555,555.56 "
0,0,0,1,0,0,Mini Condo,972,2,2,0,0,0,0,0,City View,"$711,111.11 "
0,0,0,1,0,0,Mini Condo,972,2,2,0,1,0,0,0,City View,"$744,444.44 "
0,0,0,1,0,0,Mini Condo,918,2,1,0,1,0,1,0,City View,"$688,888.89 "
0,0,0,1,0,0,Mini Condo,972,2,2,0,0,0,0,0,City View,"$877,777.78 "
0,0,0,1,0,0,Cherry Garden Condo,1300,3,2,1,1,0,1,1,City View,"$933,333.33 "
0,0,0,1,0,0,Mini Condo,972,2,1,0,0,0,0,0,City View,"$877,777.78 "
0,0,1,0,0,0,Golden City,1651,3,2,1,1,1,1,1,City View,"$2,177,777.78 "
0,0,1,0,0,0,Luaxury Golden City ,2244,4,2,1,1,1,1,1,No View,"$3,888,888.89 "
0,0,1,0,0,0,Kanbae Tower,800,2,1,1,1,0,0,1,Pool View,"$1,377,777.78 "
0,0,1,0,0,0,Shwe Moe Kaung,1690,4,3,1,1,1,1,1,No View,"$1,700,000.00 "
0,0,1,0,0,0,Aung Chan Thar,1250,2,2,0,1,0,1,1,No View,"$1,333,333.33 "
0,0,1,0,0,0,Kanbae Tower Luaxury,1035,3,2,1,1,1,1,1,City View,"$1,666,666.67 "
0,0,1,0,0,0,Space Yankin,1771,3,2,1,1,1,1,1,City View,"$2,555,555.56 "
0,0,1,0,0,0,Golden City,1776,3,2,1,1,1,1,1,City View,"$2,222,222.22 "
0,0,1,0,0,0,Kanbae Tower,1120,2,1,1,1,1,1,1,City View,"$1,666,666.67 "
0,0,1,0,0,0,Golden City,950,2,2,1,1,1,1,1,No View,"$1,666,666.67 "
0,0,1,0,0,0,Star Villa ,1356,3,3,0,1,1,1,1,No View,"$2,333,333.33 "
0,0,1,0,0,0,Golden City,986,2,2,0,0,0,0,1,City View,"$1,777,777.78 "
0,0,1,0,0,0,Kanbae Tower,800,2,2,1,1,1,1,1,City View,"$1,444,444.44 "
0,0,1,0,0,0,Kanbae Tower,1100,3,2,1,1,1,1,1,City View,"$1,933,333.33 "
0,0,1,0,0,0,Shwe Yinn Mar,1260,2,2,0,1,0,1,1,No View,"$1,033,333.33 "
0,0,1,0,0,0,Boe YarZar,1798,4,2,0,0,0,0,1,No View,"$1,777,777.78 "
0,0,1,0,0,0,Shwe Moe Kaung,1790,4,2,0,0,0,0,0,City View,"$222,222.22 "
0,0,1,0,0,0,Avenue 18,1189,2,2,0,0,0,0,0,City View,"$1,844,444.44 "
0,0,1,0,0,0,Shwe Moe Kaung,2100,3,3,1,1,1,1,1,City View,"$1,611,111.11 "
0,0,1,0,0,0,Golden City,1742,3,2,0,0,0,1,1,City View,"$2,333,333.33 "
0,0,1,0,0,0,Avenue 18,1306,3,3,0,0,0,0,1,City View,"$1,733,333.33 "
0,0,1,0,0,0,Space Yankin,1168,2,1,0,0,0,0,0,City View,"$2,177,777.78 "
0,0,1,0,0,0,Golden City,2000,4,4,1,1,1,1,1,City View,"$2,866,666.67 "
0,0,1,0,0,0,Green Inya,1950,3,1,0,0,0,0,0,City View,"$244,444.44 "
0,0,1,0,0,0,Space Yankin,1550,3,1,0,0,0,0,0,City View,"$2,666,666.67 "
0,0,1,0,0,0,Kanbae Tower,780,2,1,0,0,0,0,0,City View,"$1,377,777.78 "
0,0,1,0,0,0,Star Villa ,1350,3,2,0,0,0,0,0,City View,"$2,000,000.00 "
0,0,1,0,0,0,Sky Suite Condo,1280,2,1,0,0,0,0,0,City View,"$2,666,666.67 "
0,0,1,0,0,0,The Central Condo,1156,2,1,0,0,0,0,0,Inya View,"$2,666,666.67 "
0,0,1,0,0,0,Shwe Moe Kaung,2000,3,2,0,0,0,0,0,City View,"$1,733,333.33 "
0,0,1,0,0,0,Royal Thitsar Condo,942,2,1,0,0,0,0,0,City View,"$1,400,000.00 "
0,0,1,0,0,0,Sky Suite Condo,1669,3,2,1,1,1,1,1,City View,"$4,111,111.11 "
0,0,1,0,0,0,Avenue 18,1298,3,3,1,1,1,1,1,City View,"$1,533,333.33 "
0,0,1,0,0,0,Kyouk Kone,1600,3,3,0,0,0,0,1,City View,"$1,333,333.33 "
0,0,1,0,0,0,Yankin Center,1700,3,3,0,0,0,0,0,City View,"$1,777,777.78 "
0,0,1,0,0,0,Golden City,1243.5,2,2,0,0,0,0,0,City View,"$213,333.33 "
0,0,1,0,0,0,Jewel Residence,1350,3,2,0,1,0,1,1,City View,"$1,666,666.67 "
0,0,1,0,0,0,Golden City,1738,3,2,1,1,1,1,1,City View,"$1,177,777.78 "
0,0,1,0,0,0,Space Condo,2256,2,6,1,1,1,1,1,Inya View,"$13,333,333.33 "
0,0,1,0,0,0,Space Condo,1248,1,2,1,1,1,1,1,Pool View,"$733,333.33 "
0,0,1,0,0,0,Space Condo,1168,1,2,1,1,1,1,1,Pool View,"$666,666.67 "
0,0,1,0,0,0,Hnin Kyar Phyu Condo,2500,2,1,0,0,0,1,0,City View,"$800,000.00 "
0,0,1,0,0,0,The Central Condo,1304,3,1,1,1,1,1,1,City View,"$300,000.00 "
0,0,1,0,0,0,Sky Suite Condo,1280,3,2,1,1,1,1,1,City View,$273.07 
0,0,1,0,0,0,Golden City,769,2,2,0,0,0,1,1,City View,"$733,333.33 "
0,0,1,0,0,0,Golden City,1238,2,1,0,0,0,0,0,City View,"$2,000,000.00 "
0,0,1,0,0,0,Shwe Thitsar Condo,1600,3,3,0,1,0,1,1,City View,"$1,177,777.78 "
0,0,1,0,0,0,Golden City,983.36,2,2,1,0,1,1,1,City View,"$1,777,777.78 "
0,0,1,0,0,0,Avenue 18,1189,2,1,1,1,1,1,1,City View,"$1,844,444.44 "
0,0,1,0,0,0,The Central Condo,2087,3,2,1,1,1,1,0,City View,"$9,333,333.33 "
0,0,1,0,0,0,Aung Chan Thar Condo,1302,2,2,1,1,1,1,1,City View,"$1,444,444.44 "
0,0,1,0,0,0,Aung Chan Thar Condo,1302,2,2,1,1,1,1,1,City View,"$1,177,777.78 "
0,0,1,0,0,0,Kanbae Tower Condo,450,1,1,1,1,1,1,1,City View,"$1,044,444.44 "
0,0,1,0,0,0,The Lake Suite Condo,961,2,2,1,1,1,1,1,City View,"$3,444,444.44 "
0,0,1,0,0,0,The Lake Suite Condo,755,1,1,1,1,1,1,1,City View,"$2,177,777.78 "
0,0,1,0,0,0,The Lake Suite Condo,960,2,1,0,1,0,1,1,City View,"$2,444,444.44 "
0,0,1,0,0,0,The Lake Suite Condo,983,2,1,1,0,1,1,1,City View,"$1,777,777.78 "
0,0,1,0,0,0,Avenue 18,1306,3,3,1,1,1,1,1,City View,"$2,066,666.67 "
0,0,1,0,0,0,Golden City,1735,2,1,1,1,1,1,1,City View,"$3,222,222.22 "
0,0,1,0,0,0,Mini Condo,2125,2,1,0,0,0,1,0,City View,"$1,333,333.33 "
0,0,1,0,0,0,Golden City,760,2,2,1,1,1,1,1,City View,"$1,266,666.67 "
0,0,1,0,0,0,Sky View Condo,2850,7,6,1,1,1,1,1,City View,"$2,888,888.89 "
0,0,1,0,0,0,Golden City,1291,3,2,1,1,1,1,1,City View,"$1,600,000.00 "
0,0,1,0,0,0,Kanbae Tower Condo,857,2,2,1,1,1,1,1,City View,"$1,042,222.22 "
0,0,1,0,0,0,Avenue 18,1189,3,2,1,0,1,1,1,City View,"$1,555,555.56 "
0,0,1,0,0,0,Kanbae Tower Condo,780,2,2,1,1,1,1,0,City View,"$1,111,111.11 "
0,0,1,0,0,0,The Central Condo,1175,2,2,1,1,1,1,1,City View,"$1,800,000.00 "
0,0,1,0,0,0,Sky View Condo,2950,6,5,1,1,1,1,1,City View,"$3,111,111.11 "
0,0,1,0,0,0,Pyi Myanmar San Condo,3180,4,4,0,1,0,1,1,City View,"$2,444,444.44 "
0,0,1,0,0,0,Kanbae Tower Condo,908,2,2,1,1,1,1,1,City View,"$1,000,000.00 "
0,0,1,0,0,0,The Central Condo,869,1,1,1,1,1,1,1,City View,"$1,066,666.67 "
0,0,1,0,0,0,Kanbae Tower Condo,908,2,2,1,1,1,1,1,City View,"$888,888.89 "
0,0,1,0,0,0,Kanbae Tower Condo,800,2,1,1,1,1,0,1,City View,"$888,888.89 "
0,0,1,0,0,0,Kanbae Tower Condo,470,1,1,1,1,1,0,0,City View,"$655,555.56 "
0,0,1,0,0,0,Bauk Htaw,1755,3,3,0,0,0,0,0,City View,"$1,000,000.00 "
0,0,1,0,0,0,Yankin(ILBC),1550,3,2,0,1,0,1,1,City View,"$1,511,111.11 "
0,0,1,0,0,0,Space Yankin Condo,1168,2,2,1,1,0,1,1,City View,"$2,177,777.78 "
0,0,1,0,0,0,Yankin(Moe Kaung),1350,3,3,0,0,0,1,1,City View,"$1,666,666.67 "
0,0,1,0,0,0,Aung Zay Ya Condo,1872,2,3,0,1,0,0,0,City View,"$1,555,555.56 "
0,0,1,0,0,0,Royal Thitsar Condo,743,2,1,1,0,1,1,0,City View,"$1,277,777.78 "
0,0,1,0,0,0,Jewel Residence Condo,1400,3,3,0,1,1,1,1,City View,"$2,155,555.56 "
0,0,1,0,0,0,Wati Oo Condo,1850,1,1,0,0,0,1,0,City View,"$1,266,666.67 "
0,0,1,0,0,0,Golden City,789,2,1,0,0,0,0,0,City View,"$1,444,444.44 "
0,0,1,0,0,0,Bauk Htaw,1650,3,2,0,1,0,1,1,City View,"$1,066,666.67 "
0,0,1,0,0,0,Golden City,760,2,1,1,1,0,1,1,City View,"$1,511,111.11 "
0,0,1,0,0,0,Sein Lae Aung Condo,1970,3,3,1,1,1,1,1,City View,"$2,777,777.78 "
0,0,1,0,0,0,Suniram Park Condo,1400,3,3,0,1,1,1,1,City View,"$2,333,333.33 "
0,0,1,0,0,0,Aung Zay Ya Condo,1200,3,2,0,1,0,1,1,City View,"$1,333,333.33 "
0,0,1,0,0,0,Sky Suite Condo,1260,2,2,1,1,1,1,1,City View,"$2,666,666.67 "
0,0,1,0,0,0,Golden City,983,2,2,1,1,1,1,0,City View,"$1,777,777.78 "
0,0,1,0,0,0,The Central Condo,1900,3,2,1,1,1,1,1,Lake View,"$8,888,888.89 "
0,0,1,0,0,0,Shwe Moe Kaung,2100,4,3,0,0,0,0,0,City View,"$1,566,666.67 "
0,0,1,0,0,0,Aung Chan Thar Condo,1150,2,2,0,1,0,1,1,City View,"$1,288,888.89 "
0,0,1,0,0,0,Golden City,1680,3,2,1,1,1,1,1,Shwedagon Pagoda View,"$2,666,666.67 "
0,0,1,0,0,0,Golden City,1650,3,2,1,1,1,1,1,Inya View,"$2,666,666.67 "
0,0,1,0,0,0,Golden City,1735,3,2,1,1,1,1,1,City View,"$3,666,666.67 "
0,0,1,0,0,0,Golden City,950,2,2,1,1,1,1,1,City View,"$1,666,666.67 "
0,0,1,0,0,0,Golden City,896,2,2,1,1,1,1,1,City View,"$1,822,222.22 "
0,0,1,0,0,0,Shwe Moe Kaung,1700,4,3,1,0,1,1,1,City View,"$1,888,888.89 "
0,0,1,0,0,0,Sky Suite Condo,1200,2,1,1,1,1,1,1,City View,"$3,222,222.22 "
0,0,1,0,0,0,GRC Condo,1100,2,2,0,0,0,1,1,City View,"$1,022,222.22 "
0,0,1,0,0,0,GRC Condo,1000,2,2,0,1,0,1,1,Shwedagon Pagoda View,"$95,555.56 "
0,0,1,0,0,0,Kanbae Tower Condo,1121,3,2,1,0,1,1,1,City View,"$1,888,888.89 "
0,0,1,0,0,0,Q Family Condo,1800,2,3,0,1,0,1,1,City View,"$2,666,666.67 "
0,0,1,0,0,0,Q Family Condo,1650,4,3,0,1,0,1,1,City View,"$2,444,444.44 "
0,0,1,0,0,0,Aung Chan Thar Condo,1200,3,2,0,0,0,1,1,City View,"$1,333,333.33 "
0,0,1,0,0,0,Aung Chan Thar Condo,1150,3,2,0,1,0,1,1,City View,"$1,333,333.33 "
0,0,1,0,0,0,Yankin Condo,2200,4,3,0,1,0,1,1,City View,"$1,711,111.11 "
0,0,1,0,0,0,Golden City,1500,3,2,1,1,1,1,1,City View,"$1,888,888.89 "
0,0,1,0,0,0,Golden City,1000,2,2,1,1,1,1,1,City View,"$2,111,111.11 "
0,0,1,0,0,0,The Lake Suite Condo,961,2,1,1,1,1,1,1,Pagoda View,"$3,444,444.44 "
0,0,1,0,0,0,Shwe Moe Kaung,2070,4,3,1,1,1,1,1,City View,"$1,555,555.56 "
0,0,1,0,0,0,The Central Condo,848,1,1,1,1,1,1,1,City View,"$1,511,111.11 "
0,0,1,0,0,0,Golden City,520,1,1,1,1,1,1,1,City View,"$1,222,222.22 "
0,0,1,0,0,0,Aung Chan Thar Condo,1100,2,2,0,0,0,1,1,City View,"$400,000.00 "
0,0,1,0,0,0,Sein Lae May Yeik Thar,2099,3,4,0,0,0,1,1,City View,"$933,333.33 "
0,0,1,0,0,0,The Central Condo,1286,2,2,0,0,0,1,1,City View,"$888,888.89 "
0,0,1,0,0,0,Shwe Moe Kaung,2672,3,3,0,0,0,1,1,City View,"$1,187,555.56 "
0,0,1,0,0,0,Shwe Moe Kaung,2490,3,3,0,0,0,1,1,City View,"$1,106,666.67 "
0,0,1,0,0,0,Kanbae Tower Condo,450,1,1,1,1,1,1,1,City View,"$1,044,444.44 "
0,0,1,0,0,0,Kanbae Tower Condo,796,2,1,1,1,1,1,1,City View,"$1,400,000.00 "
0,0,1,0,0,0,Royal Thitsar Condo,743,2,1,1,0,1,1,1,City View,"$1,277,777.78 "
0,0,1,0,0,0,Golden Parami Condo,1956,2,1,1,1,1,1,1,City View,"$2,311,111.11 "
0,0,1,0,0,0,Space Yankin Condo,2449,4,1,1,1,1,1,1,City View,"$4,353,777.78 "
0,0,1,0,0,0,Golden City,1670,3,2,0,1,0,1,0,City View,"$2,222,222.22 "
0,0,1,0,0,0,Space Yankin Condo,2256,4,3,1,1,1,1,1,City View,"$4,010,666.67 "
0,0,1,0,0,0,Space Yankin Condo,1168,2,2,1,1,1,1,1,City View,"$2,076,444.44 "
0,0,1,0,0,0,Space Yankin Condo,1771,3,2,1,1,1,1,1,City View,"$3,444,444.44 "
0,0,1,0,0,0,Space Yankin Condo,2256,4,2,1,1,1,1,1,City View,"$3,008,000.00 "
0,0,1,0,0,0,Golden City,3131,6,4,1,1,1,1,1,City View,"$4,666,666.67 "
0,0,1,0,0,0,The Central Condo,3031,3,1,1,1,1,1,1,Inya View,"$10,000,000.00 "
0,0,1,0,0,0,Golden City,1499,3,2,0,1,0,1,0,Shwedagon Pagoda View,"$2,444,444.44 "
0,0,1,0,0,0,The Central Condo,2968,5,2,1,1,1,1,1,City View,"$10,000,000.00 "
0,0,1,0,0,0,Golden City,1291,2,1,1,1,0,1,1,City View,"$2,333,333.33 "
0,0,1,0,0,0,Golden City,1725,2,1,1,1,0,1,1,City View,"$2,155,555.56 "
0,0,1,0,0,0,Hnin Kyar Phyu Condo,2800,5,4,0,1,0,1,1,City View,"$1,777,777.78 "
0,0,1,0,0,0,Royal Thitsar Condo,942,2,2,1,1,1,1,1,City View,"$1,466,666.67 "
0,0,1,0,0,0,Kanbae Tower Condo,1100,3,2,1,1,1,1,1,City View,"$1,933,333.33 "
0,0,1,0,0,0,The Central Condo,1171,2,1,1,1,1,1,1,Garden View,"$1,755,333.33 "
0,0,1,0,0,0,Golden City,1981,3,2,1,1,1,1,1,City View,"$2,333,333.33 "
0,0,1,0,0,0,Golden City,1687,2,1,1,1,1,1,1,City View,"$2,175,555.56 "
0,0,1,0,0,0,Golden City,1734,2,1,1,1,1,1,1,City View,"$2,042,222.22 "
0,0,1,0,0,0,Golden City,1739,2,1,0,1,0,1,0,City View,"$2,048,888.89 "
0,0,1,0,0,0,Golden City,1684,2,2,1,1,1,1,1,City View,"$1,986,666.67 "
0,0,1,0,0,0,Golden City,1727,2,2,1,1,1,1,1,City View,"$2,048,888.89 "
0,0,1,0,0,0,Yankin Center,1600,3,3,0,0,0,1,1,City View,"$1,555,555.56 "
0,0,1,0,0,0,Golden City,1651,3,2,0,1,0,1,0,City View,"$2,177,777.78 "
0,0,1,0,0,0,Golden City,1238,2,2,1,1,1,1,1,City View,"$1,511,111.11 "
0,0,1,0,0,0,Shwe Moe Kaung,3050,4,2,1,1,1,1,1,City View,"$3,444,444.44 "
0,0,1,0,0,0,Space Yankin Condo,2449,4,2,1,1,1,1,1,City View,"$4,353,777.78 "
0,0,1,0,0,0,Golden City,1980,4,4,1,1,1,1,1,City View,"$2,666,666.67 "
0,0,1,0,0,0,Royal Thitsar Condo,1024,3,1,1,1,1,1,1,City View,"$1,733,333.33 "
0,0,1,0,0,0,Kanbae Tower Condo,470,1,1,0,0,0,0,0,City View,"$888,888.89 "
0,0,1,0,0,0,Thit Sar Yeik Thar Condo,1340,3,3,0,1,0,1,1,City View,"$955,555.56 "
0,0,1,0,0,0,Kanbae Tower Conde,624,2,1,1,1,1,1,1,City View,"$800,000.00 "
0,0,1,0,0,0,The Central Condo,1286,2,2,1,1,1,1,1,City View,"$2,666,666.67 "
0,0,1,0,0,0,Shwe Moe Kaung,900,2,2,1,1,1,1,1,City View,"$1,544,444.44 "
0,0,1,0,0,0,The Central Condo,700,1,2,1,1,1,1,1,City View,"$1,888,888.89 "
0,0,1,0,0,0,Kanbae Tower Condo,470,1,1,1,1,1,1,1,City View,"$1,044,444.44 "
0,0,1,0,0,0,Golden City,1980,4,3,1,1,1,1,1,City View,"$2,155,555.56 "
0,0,1,0,0,0,Yankin Center,1850,3,1,0,0,0,1,0,City View,"$2,222,222.22 "
0,0,1,0,0,0,Bauk Htaw,1767,4,2,0,1,0,1,1,City View,"$1,666,666.67 "
0,0,1,0,0,0,Golden City,1982,4,2,1,1,1,1,1,City View,"$2,044,444.44 "
0,0,1,0,0,0,Kanbae Tower Condo,890,2,1,1,1,1,1,1,Inya View,"$733,333.33 "
0,0,1,0,0,0,Kanbae Tower Condo,860,2,2,1,1,1,1,1,City View,"$722,222.22 "
0,0,1,0,0,0,The Central Condo,1171,2,1,1,1,1,1,1,City View,"$1,244,444.44 "
0,0,1,0,0,0,The Central Condo,1126,2,2,1,1,1,1,1,City View,"$450,000.00 "
0,0,1,0,0,0,The Central Condo,1286,2,2,1,1,1,1,1,City View,"$584,000.00 "
0,0,1,0,0,0,The Central Condo,1887,3,1,1,1,1,1,1,Lake View,"$681,333.33 "
0,0,1,0,0,0,Golden City,1291,2,2,1,1,1,1,1,City View,"$1,888,888.89 "
0,0,1,0,0,0,Mini Condo,1474,2,1,0,0,0,1,1,City View,"$1,111,111.11 "
0,0,1,0,0,0,Kanbae Tower Condo,850,2,2,0,1,0,1,1,City View,"$793,333.33 "
